transfer_id,transfer_date,day_of_week,hour,sender_id,sender_tenure_days,sender_lifetime_transfers,channel,receiver_type,receiver_id,amount_bucket,new_user_activated_30d
T005838,2025-09-13,Saturday,13,S00612,466,18,by_phone,paynet_user,R00273,medium,
T005839,2025-04-27,Sunday,11,S00612,466,18,by_card,external_card,,medium,
T005840,2025-06-05,Thursday,15,S00612,466,18,by_card,external_card,,medium,
T005841,2025-09-13,Saturday,14,S00612,466,18,by_card,paynet_user,R01793,small,
T005842,2025-04-17,Thursday,13,S00613,201,35,by_phone,new_registration,R04227,medium,0.0
T005843,2025-05-03,Saturday,18,S00613,201,35,by_card,paynet_user,R01908,large,
T005844,2025-09-19,Friday,18,S00613,201,35,by_card,external_card,,large,
T005845,2025-09-08,Monday,9,S00613,201,35,by_card,paynet_user,R00382,small,
T005846,2025-09-04,Thursday,21,S00613,201,35,by_card,paynet_user,R00157,small,
T005847,2025-08-01,Friday,13,S00613,201,35,by_card,paynet_user,R01359,small,
T005848,2025-06-19,Thursday,15,S00613,201,35,by_card,external_card,,small,
T005849,2025-04-09,Wednesday,15,S00613,201,35,by_phone,new_registration,R03395,medium,0.0
T005850,2025-09-14,Sunday,11,S00613,201,35,by_card,external_card,,medium,
T005851,2025-05-25,Sunday,19,S00613,201,35,by_card,external_card,,small,
T005852,2025-04-17,Thursday,13,S00613,201,35,by_card,external_card,,large,
T005853,2025-08-14,Thursday,19,S00613,201,35,by_card,external_card,,medium,
T005854,2025-06-21,Saturday,17,S00613,201,35,by_phone,new_registration,R02002,small,1.0
T005855,2025-09-14,Sunday,18,S00613,201,35,by_card,external_card,,small,
T005856,2025-04-30,Wednesday,17,S00613,201,35,by_card,external_card,,medium,
T005857,2025-04-25,Friday,11,S00613,201,35,by_card,external_card,,medium,
T005858,2025-09-23,Tuesday,16,S00613,201,35,by_card,external_card,,medium,
T005859,2025-09-30,Tuesday,16,S00614,21,3,by_card,external_card,,small,
T005860,2025-09-01,Monday,16,S00614,21,3,by_card,paynet_user,R00017,medium,
T005861,2025-04-27,Sunday,17,S00615,465,24,by_card,external_card,,medium,
T005862,2025-05-05,Monday,11,S00615,465,24,by_card,external_card,,medium,
T005863,2025-09-15,Monday,10,S00615,465,24,by_card,external_card,,small,
T005864,2025-09-11,Thursday,14,S00615,465,24,by_card,external_card,,medium,
T005865,2025-08-17,Sunday,18,S00615,465,24,by_qr,paynet_user,R01896,small,
T005866,2025-09-27,Saturday,13,S00615,465,24,by_card,external_card,,small,
T005867,2025-06-30,Monday,16,S00615,465,24,by_card,external_card,,large,
T005868,2025-06-09,Monday,10,S00615,465,24,by_card,external_card,,medium,
T005869,2025-04-10,Thursday,16,S00615,465,24,by_card,external_card,,small,
T005870,2025-05-26,Monday,4,S00615,465,24,by_card,external_card,,medium,
T005871,2025-07-08,Tuesday,15,S00616,204,30,by_card,external_card,,medium,
T005872,2025-08-13,Wednesday,20,S00616,204,30,by_card,external_card,,small,
T005873,2025-04-13,Sunday,21,S00616,204,30,by_qr,new_registration,R03262,small,0.0
T005874,2025-06-10,Tuesday,18,S00616,204,30,by_card,paynet_user,R00843,large,
T005875,2025-04-16,Wednesday,11,S00616,204,30,by_card,external_card,,medium,
T005876,2025-08-24,Sunday,12,S00616,204,30,by_phone,paynet_user,R00942,large,
T005877,2025-04-08,Tuesday,13,S00616,204,30,by_card,paynet_user,R01193,large,
T005878,2025-06-23,Monday,17,S00616,204,30,by_card,paynet_user,R00434,small,
T005879,2025-06-09,Monday,7,S00616,204,30,by_card,external_card,,medium,
T005880,2025-04-19,Saturday,19,S00616,204,30,by_card,external_card,,large,
T005881,2025-04-06,Sunday,17,S00616,204,30,by_card,external_card,,medium,
T005882,2025-05-26,Monday,6,S00616,204,30,by_card,paynet_user,R01940,medium,
T005883,2025-08-12,Tuesday,18,S00616,204,30,by_card,external_card,,small,
T005884,2025-04-08,Tuesday,18,S00616,204,30,by_card,paynet_user,R00313,small,
T005885,2025-07-09,Wednesday,14,S00616,204,30,by_card,paynet_user,R00300,small,
T005886,2025-04-25,Friday,16,S00616,204,30,by_card,paynet_user,R01743,medium,
T005887,2025-09-13,Saturday,15,S00616,204,30,by_card,external_card,,medium,
T005888,2025-04-20,Sunday,16,S00617,13,2,by_card,paynet_user,R01954,small,
T005889,2025-08-28,Thursday,7,S00617,13,2,by_card,paynet_user,R00506,medium,
T005890,2025-07-05,Saturday,17,S00617,13,2,by_card,external_card,,medium,
T005891,2025-07-11,Friday,13,S00617,13,2,by_card,paynet_user,R01318,small,
T005892,2025-08-28,Thursday,21,S00618,373,53,by_card,paynet_user,R00031,small,
T005893,2025-05-19,Monday,16,S00618,373,53,by_card,external_card,,large,
T005894,2025-04-30,Wednesday,16,S00618,373,53,by_phone,new_registration,R03587,large,0.0
T005895,2025-06-14,Saturday,13,S00618,373,53,by_card,external_card,,large,
T005896,2025-05-27,Tuesday,23,S00618,373,53,by_card,paynet_user,R00378,medium,
T005897,2025-09-18,Thursday,18,S00618,373,53,by_card,paynet_user,R01617,large,
T005898,2025-07-01,Tuesday,8,S00618,373,53,by_card,external_card,,medium,
T005899,2025-09-23,Tuesday,16,S00618,373,53,by_card,external_card,,medium,
T005900,2025-04-07,Monday,11,S00618,373,53,by_card,external_card,,small,
T005901,2025-07-25,Friday,18,S00618,373,53,by_card,external_card,,medium,
T005902,2025-04-17,Thursday,15,S00618,373,53,by_card,external_card,,small,
T005903,2025-08-04,Monday,9,S00618,373,53,by_phone,paynet_user,R00460,small,
T005904,2025-08-02,Saturday,17,S00618,373,53,by_card,paynet_user,R01213,medium,
T005905,2025-08-11,Monday,8,S00618,373,53,by_card,external_card,,medium,
T005906,2025-08-06,Wednesday,12,S00618,373,53,by_card,paynet_user,R00537,medium,
T005907,2025-05-05,Monday,19,S00618,373,53,by_card,external_card,,large,
T005908,2025-04-24,Thursday,7,S00618,373,53,by_card,paynet_user,R01436,small,
T005909,2025-04-17,Thursday,18,S00618,373,53,by_phone,paynet_user,R00436,medium,
T005910,2025-05-25,Sunday,13,S00618,373,53,by_card,new_registration,R04825,small,0.0
T005911,2025-04-25,Friday,19,S00618,373,53,by_card,paynet_user,R01836,small,
T005912,2025-04-27,Sunday,16,S00618,373,53,by_card,external_card,,small,
T005913,2025-08-28,Thursday,19,S00618,373,53,by_card,external_card,,medium,
T005914,2025-06-22,Sunday,13,S00618,373,53,by_card,external_card,,small,
T005915,2025-07-30,Wednesday,13,S00619,63,4,by_card,paynet_user,R00419,large,
T005916,2025-09-07,Sunday,19,S00619,63,4,by_card,external_card,,medium,
T005917,2025-04-18,Friday,19,S00619,63,4,by_card,external_card,,small,
T005918,2025-07-16,Wednesday,16,S00620,3,1,by_card,external_card,,small,
T005919,2025-07-31,Thursday,15,S00620,3,1,by_card,external_card,,small,
T005920,2025-08-14,Thursday,20,S00621,63,7,by_card,paynet_user,R00985,medium,
T005921,2025-06-11,Wednesday,9,S00622,559,81,by_card,paynet_user,R01252,medium,
T005922,2025-08-15,Friday,23,S00622,559,81,by_card,paynet_user,R00056,small,
T005923,2025-09-04,Thursday,21,S00622,559,81,by_card,external_card,,medium,
T005924,2025-07-03,Thursday,20,S00622,559,81,by_card,paynet_user,R01144,large,
T005925,2025-08-08,Friday,11,S00622,559,81,by_card,external_card,,small,
T005926,2025-09-09,Tuesday,5,S00622,559,81,by_card,external_card,,small,
T005927,2025-08-30,Saturday,15,S00622,559,81,by_card,external_card,,medium,
T005928,2025-06-28,Saturday,19,S00622,559,81,by_card,external_card,,medium,
T005929,2025-06-18,Wednesday,9,S00622,559,81,by_card,paynet_user,R01469,medium,
T005930,2025-07-12,Saturday,8,S00622,559,81,by_card,external_card,,small,
T005931,2025-07-04,Friday,17,S00622,559,81,by_card,paynet_user,R01186,small,
T005932,2025-09-29,Monday,12,S00622,559,81,by_card,paynet_user,R01380,small,
T005933,2025-04-22,Tuesday,14,S00622,559,81,by_phone,new_registration,R02862,small,0.0
T005934,2025-09-05,Friday,11,S00622,559,81,by_card,external_card,,large,
T005935,2025-09-14,Sunday,13,S00622,559,81,by_card,external_card,,small,
T005936,2025-05-07,Wednesday,21,S00622,559,81,by_card,external_card,,large,
T005937,2025-07-05,Saturday,8,S00622,559,81,by_card,external_card,,medium,
T005938,2025-05-20,Tuesday,22,S00622,559,81,by_card,paynet_user,R00532,medium,
T005939,2025-05-29,Thursday,13,S00622,559,81,by_card,paynet_user,R01896,small,
T005940,2025-05-06,Tuesday,10,S00622,559,81,by_card,paynet_user,R00528,large,
T005941,2025-08-06,Wednesday,11,S00622,559,81,by_phone,external_card,,medium,
T005942,2025-07-15,Tuesday,11,S00622,559,81,by_card,external_card,,medium,
T005943,2025-04-13,Sunday,11,S00622,559,81,by_card,paynet_user,R00246,small,
T005944,2025-05-05,Monday,16,S00622,559,81,by_card,external_card,,medium,
T005945,2025-09-27,Saturday,19,S00622,559,81,by_card,paynet_user,R00264,small,
T005946,2025-07-28,Monday,5,S00622,559,81,by_card,external_card,,medium,
T005947,2025-06-20,Friday,11,S00622,559,81,by_card,paynet_user,R01575,medium,
T005948,2025-08-02,Saturday,20,S00622,559,81,by_phone,paynet_user,R01116,small,
T005949,2025-08-12,Tuesday,17,S00622,559,81,by_card,external_card,,medium,
T005950,2025-07-01,Tuesday,17,S00622,559,81,by_card,external_card,,small,
T005951,2025-09-30,Tuesday,15,S00622,559,81,by_card,external_card,,small,
T005952,2025-05-18,Sunday,17,S00623,2,3,by_card,paynet_user,R01977,medium,
T005953,2025-04-10,Thursday,21,S00623,2,3,by_card,external_card,,small,
T005954,2025-05-17,Saturday,16,S00623,2,3,by_card,external_card,,medium,
T005955,2025-06-19,Thursday,22,S00624,630,120,by_card,external_card,,small,
T005956,2025-07-25,Friday,22,S00624,630,120,by_card,external_card,,medium,
T005957,2025-08-10,Sunday,8,S00624,630,120,by_card,external_card,,small,
T005958,2025-05-31,Saturday,11,S00624,630,120,by_card,paynet_user,R00991,small,
T005959,2025-04-20,Sunday,16,S00624,630,120,by_card,paynet_user,R00148,small,
T005960,2025-06-09,Monday,11,S00624,630,120,by_card,external_card,,medium,
T005961,2025-09-22,Monday,13,S00624,630,120,by_card,external_card,,small,
T005962,2025-04-29,Tuesday,10,S00624,630,120,by_card,external_card,,small,
T005963,2025-05-20,Tuesday,13,S00624,630,120,by_card,external_card,,large,
T005964,2025-05-17,Saturday,15,S00624,630,120,by_card,paynet_user,R00139,large,
T005965,2025-04-10,Thursday,15,S00624,630,120,by_card,external_card,,medium,
T005966,2025-06-19,Thursday,15,S00624,630,120,by_card,external_card,,small,
T005967,2025-07-19,Saturday,17,S00624,630,120,by_card,new_registration,R03725,large,0.0
T005968,2025-07-03,Thursday,15,S00624,630,120,by_card,external_card,,medium,
T005969,2025-04-10,Thursday,8,S00624,630,120,by_card,paynet_user,R01287,small,
T005970,2025-08-24,Sunday,10,S00624,630,120,by_card,external_card,,small,
T005971,2025-05-12,Monday,20,S00624,630,120,by_card,external_card,,small,
T005972,2025-05-11,Sunday,22,S00624,630,120,by_card,paynet_user,R00215,medium,
T005973,2025-04-07,Monday,19,S00624,630,120,by_card,paynet_user,R01641,small,
T005974,2025-06-01,Sunday,11,S00624,630,120,by_card,paynet_user,R00989,medium,
T005975,2025-07-29,Tuesday,11,S00624,630,120,by_card,external_card,,large,
T005976,2025-06-09,Monday,16,S00624,630,120,by_card,external_card,,small,
T005977,2025-06-20,Friday,14,S00624,630,120,by_card,paynet_user,R01964,small,
T005978,2025-04-24,Thursday,12,S00624,630,120,by_card,external_card,,small,
T005979,2025-09-23,Tuesday,13,S00624,630,120,by_card,external_card,,medium,
T005980,2025-06-28,Saturday,17,S00624,630,120,by_card,external_card,,medium,
T005981,2025-04-05,Saturday,15,S00624,630,120,by_card,external_card,,small,
T005982,2025-06-27,Friday,18,S00624,630,120,by_card,external_card,,medium,
T005983,2025-08-18,Monday,21,S00624,630,120,by_card,external_card,,small,
T005984,2025-05-18,Sunday,19,S00624,630,120,by_card,paynet_user,R01724,large,
T005985,2025-08-30,Saturday,13,S00624,630,120,by_card,external_card,,medium,
T005986,2025-05-28,Wednesday,21,S00624,630,120,by_card,external_card,,small,
T005987,2025-04-12,Saturday,13,S00624,630,120,by_card,external_card,,small,
T005988,2025-06-09,Monday,14,S00624,630,120,by_card,paynet_user,R00919,medium,
T005989,2025-05-30,Friday,13,S00624,630,120,by_card,paynet_user,R01670,large,
T005990,2025-06-13,Friday,15,S00624,630,120,by_card,external_card,,medium,
T005991,2025-09-12,Friday,20,S00624,630,120,by_card,external_card,,medium,
T005992,2025-08-22,Friday,19,S00624,630,120,by_card,external_card,,medium,
T005993,2025-06-02,Monday,16,S00624,630,120,by_phone,new_registration,R04966,large,0.0
T005994,2025-04-11,Friday,17,S00624,630,120,by_card,paynet_user,R01371,medium,
T005995,2025-07-28,Monday,14,S00624,630,120,by_card,external_card,,small,
T005996,2025-06-11,Wednesday,15,S00624,630,120,by_phone,paynet_user,R00763,medium,
T005997,2025-05-03,Saturday,17,S00624,630,120,by_phone,new_registration,R04018,small,0.0
T005998,2025-05-29,Thursday,7,S00625,206,17,by_card,paynet_user,R00529,small,
T005999,2025-08-07,Thursday,2,S00625,206,17,by_card,paynet_user,R00151,small,
T006000,2025-05-18,Sunday,22,S00625,206,17,by_card,external_card,,medium,
T006001,2025-06-08,Sunday,19,S00625,206,17,by_card,paynet_user,R01630,small,
T006002,2025-06-08,Sunday,20,S00625,206,17,by_card,paynet_user,R00948,medium,
T006003,2025-04-23,Wednesday,15,S00625,206,17,by_card,paynet_user,R00018,small,
T006004,2025-09-14,Sunday,9,S00625,206,17,by_card,external_card,,medium,
T006005,2025-04-04,Friday,10,S00625,206,17,by_card,paynet_user,R01298,small,
T006006,2025-07-06,Sunday,14,S00626,42,2,by_card,paynet_user,R00054,medium,
T006007,2025-07-30,Wednesday,14,S00626,42,2,by_card,external_card,,medium,
T006008,2025-07-13,Sunday,19,S00626,42,2,by_card,paynet_user,R00221,small,
T006009,2025-09-29,Monday,21,S00627,86,3,by_card,external_card,,medium,
T006010,2025-09-26,Friday,9,S00627,86,3,by_card,external_card,,small,
T006011,2025-08-28,Thursday,16,S00627,86,3,by_card,external_card,,medium,
T006012,2025-06-18,Wednesday,20,S00627,86,3,by_card,external_card,,small,
T006013,2025-08-12,Tuesday,21,S00628,253,32,by_card,external_card,,medium,
T006014,2025-09-25,Thursday,13,S00628,253,32,by_card,external_card,,large,
T006015,2025-07-27,Sunday,20,S00628,253,32,by_card,paynet_user,R00652,large,
T006016,2025-05-08,Thursday,17,S00628,253,32,by_card,paynet_user,R00395,small,
T006017,2025-06-11,Wednesday,22,S00628,253,32,by_card,external_card,,medium,
T006018,2025-06-08,Sunday,13,S00628,253,32,by_card,external_card,,medium,
T006019,2025-06-11,Wednesday,7,S00628,253,32,by_card,paynet_user,R00336,small,
T006020,2025-07-13,Sunday,12,S00629,81,9,by_card,external_card,,small,
T006021,2025-08-25,Monday,16,S00629,81,9,by_qr,paynet_user,R00575,small,
T006022,2025-07-19,Saturday,22,S00629,81,9,by_card,external_card,,small,
T006023,2025-05-14,Wednesday,9,S00630,21,6,by_card,external_card,,medium,
T006024,2025-07-22,Tuesday,19,S00630,21,6,by_card,external_card,,medium,
T006025,2025-08-23,Saturday,18,S00631,33,3,by_card,external_card,,small,
T006026,2025-06-21,Saturday,23,S00631,33,3,by_card,external_card,,medium,
T006027,2025-09-17,Wednesday,6,S00631,33,3,by_phone,new_registration,R03962,small,0.0
T006028,2025-04-24,Thursday,18,S00631,33,3,by_card,external_card,,medium,
T006029,2025-09-20,Saturday,20,S00632,63,3,by_card,paynet_user,R00095,large,
T006030,2025-05-24,Saturday,14,S00632,63,3,by_card,external_card,,small,
T006031,2025-04-09,Wednesday,18,S00632,63,3,by_card,paynet_user,R01576,medium,
T006032,2025-05-18,Sunday,12,S00632,63,3,by_card,external_card,,medium,
T006033,2025-05-09,Friday,9,S00633,104,4,by_card,paynet_user,R00976,small,
T006034,2025-09-22,Monday,16,S00633,104,4,by_card,external_card,,small,
T006035,2025-09-24,Wednesday,21,S00633,104,4,by_card,paynet_user,R00056,small,
T006036,2025-08-07,Thursday,15,S00633,104,4,by_card,external_card,,small,
T006037,2025-09-22,Monday,13,S00633,104,4,by_card,external_card,,small,
T006038,2025-08-15,Friday,19,S00634,29,1,by_card,external_card,,small,
T006039,2025-05-30,Friday,22,S00635,67,6,by_qr,paynet_user,R00991,small,
T006040,2025-08-16,Saturday,11,S00635,67,6,by_phone,paynet_user,R00569,medium,
T006041,2025-06-23,Monday,15,S00635,67,6,by_card,external_card,,small,
T006042,2025-04-08,Tuesday,18,S00635,67,6,by_card,external_card,,medium,
T006043,2025-04-05,Saturday,18,S00636,150,23,by_card,external_card,,small,
T006044,2025-08-14,Thursday,18,S00636,150,23,by_card,external_card,,small,
T006045,2025-07-10,Thursday,11,S00636,150,23,by_card,external_card,,small,
T006046,2025-09-23,Tuesday,7,S00636,150,23,by_card,paynet_user,R00991,small,
T006047,2025-09-08,Monday,11,S00636,150,23,by_card,external_card,,small,
T006048,2025-05-15,Thursday,20,S00636,150,23,by_card,external_card,,large,
T006049,2025-07-20,Sunday,19,S00636,150,23,by_card,external_card,,medium,
T006050,2025-07-31,Thursday,12,S00636,150,23,by_card,paynet_user,R00020,small,
T006051,2025-08-07,Thursday,11,S00636,150,23,by_card,external_card,,medium,
T006052,2025-05-14,Wednesday,11,S00637,316,17,by_card,paynet_user,R00170,medium,
T006053,2025-07-23,Wednesday,17,S00637,316,17,by_card,external_card,,small,
T006054,2025-05-05,Monday,18,S00637,316,17,by_card,paynet_user,R00014,medium,
T006055,2025-05-07,Wednesday,18,S00637,316,17,by_card,paynet_user,R00575,small,
T006056,2025-05-13,Tuesday,7,S00637,316,17,by_card,external_card,,small,
T006057,2025-09-24,Wednesday,15,S00637,316,17,by_card,paynet_user,R00767,small,
T006058,2025-05-15,Thursday,10,S00637,316,17,by_card,external_card,,small,
T006059,2025-05-26,Monday,18,S00637,316,17,by_card,external_card,,small,
T006060,2025-04-20,Sunday,13,S00637,316,17,by_card,paynet_user,R00441,small,
T006061,2025-09-16,Tuesday,19,S00637,316,17,by_card,paynet_user,R00660,medium,
T006062,2025-05-01,Thursday,23,S00638,320,49,by_card,external_card,,small,
T006063,2025-04-14,Monday,20,S00638,320,49,by_card,external_card,,medium,
T006064,2025-08-05,Tuesday,17,S00638,320,49,by_card,paynet_user,R00659,medium,
T006065,2025-05-23,Friday,12,S00638,320,49,by_card,external_card,,large,
T006066,2025-08-15,Friday,15,S00638,320,49,by_card,external_card,,medium,
T006067,2025-07-11,Friday,17,S00638,320,49,by_card,paynet_user,R00575,medium,
T006068,2025-06-07,Saturday,12,S00638,320,49,by_card,paynet_user,R01735,medium,
T006069,2025-06-04,Wednesday,13,S00638,320,49,by_qr,paynet_user,R01646,small,
T006070,2025-07-10,Thursday,19,S00638,320,49,by_card,external_card,,medium,
T006071,2025-06-16,Monday,19,S00638,320,49,by_card,paynet_user,R00324,medium,
T006072,2025-07-23,Wednesday,18,S00638,320,49,by_card,external_card,,small,
T006073,2025-06-06,Friday,17,S00638,320,49,by_card,external_card,,medium,
T006074,2025-09-17,Wednesday,20,S00638,320,49,by_card,paynet_user,R00929,small,
T006075,2025-05-09,Friday,20,S00638,320,49,by_qr,new_registration,R03476,small,0.0
T006076,2025-06-06,Friday,12,S00638,320,49,by_card,external_card,,large,
T006077,2025-06-16,Monday,11,S00638,320,49,by_card,paynet_user,R00922,small,
T006078,2025-08-22,Friday,22,S00638,320,49,by_phone,new_registration,R02005,large,0.0
T006079,2025-08-27,Wednesday,9,S00638,320,49,by_card,external_card,,small,
T006080,2025-08-17,Sunday,7,S00638,320,49,by_card,paynet_user,R01609,medium,
T006081,2025-04-29,Tuesday,17,S00638,320,49,by_card,external_card,,large,
T006082,2025-05-06,Tuesday,4,S00638,320,49,by_card,paynet_user,R01508,large,
T006083,2025-04-25,Friday,9,S00638,320,49,by_phone,new_registration,R04886,medium,0.0
T006084,2025-09-03,Wednesday,14,S00639,85,6,by_card,external_card,,large,
T006085,2025-09-25,Thursday,17,S00640,149,42,by_card,external_card,,medium,
T006086,2025-07-18,Friday,15,S00640,149,42,by_phone,paynet_user,R00862,small,
